x,y,z
1.013331890106201172e+01,-7.939886093139648438e+00,-4.534788131713867188e+00
1.013335800170898438e+01,-8.030468940734863281e+00,-4.545651912689208984e+00
1.013342857360839844e+01,-8.193592071533203125e+00,-4.523239612579345703e+00
1.013346862792968750e+01,-8.286624908447265625e+00,-4.532158374786376953e+00
1.013350772857666016e+01,-8.377573013305664062e+00,-4.534491062164306641e+00
1.013354969024658203e+01,-8.476511955261230469e+00,-4.549112319946289062e+00
1.013358879089355469e+01,-8.567165374755859375e+00,-4.545994281768798828e+00
1.013363265991210938e+01,-8.670012474060058594e+00,-4.561838150024414062e+00
1.013367938995361328e+01,-8.778667449951171875e+00,-4.584259510040283203e+00
1.013371849060058594e+01,-8.868861198425292969e+00,-4.573054313659667969e+00
1.013376903533935547e+01,-8.986364364624023438e+00,-4.603395938873291016e+00
1.013379955291748047e+01,-9.059317588806152344e+00,-4.560996055603027344e+00
1.013385295867919922e+01,-9.182748794555664062e+00,-4.594211578369140625e+00
1.013389492034912109e+01,-9.279881477355957031e+00,-4.584766387939453125e+00
1.013394737243652344e+01,-9.401735305786132812e+00,-4.608499526977539062e+00
1.013399982452392578e+01,-9.524786949157714844e+00,-4.630110740661621094e+00
1.013404846191406250e+01,-9.636902809143066406e+00,-4.633218765258789062e+00
1.013409137725830078e+01,-9.738566398620605469e+00,-4.619729042053222656e+00
1.013413906097412109e+01,-9.849465370178222656e+00,-4.616054534912109375e+00
1.013420486450195312e+01,-1.000192928314208984e+01,-4.661820888519287109e+00
1.013425159454345703e+01,-1.011112976074218750e+01,-4.649676799774169922e+00
1.013429069519042969e+01,-1.020192432403564453e+01,-4.613329410552978516e+00
1.013436126708984375e+01,-1.036694526672363281e+01,-4.661972045898437500e+00
1.013441658020019531e+01,-1.049469470977783203e+01,-4.663021564483642578e+00
1.013446903228759766e+01,-1.061737728118896484e+01,-4.655330657958984375e+00
1.013453483581542969e+01,-1.077122783660888672e+01,-4.678424835205078125e+00
1.013459205627441406e+01,-1.090314197540283203e+01,-4.674105167388916016e+00
1.013466072082519531e+01,-1.106491851806640625e+01,-4.697286128997802734e+00
1.013471794128417969e+01,-1.119613361358642578e+01,-4.685372829437255859e+00
9.715334892272949219e+00,2.406879425048828125e+00,-6.617666721343994141e+00
9.715052604675292969e+00,2.038285732269287109e+00,-6.459079742431640625e+00
9.714907646179199219e+00,1.848203778266906738e+00,-6.399250984191894531e+00
9.714697837829589844e+00,1.574516296386718750e+00,-6.279142379760742188e+00
9.714414596557617188e+00,1.204061746597290039e+00,-6.132396221160888672e+00
9.714270591735839844e+00,1.016056895256042480e+00,-6.062803268432617188e+00
9.714055061340332031e+00,7.331351637840270996e-01,-5.955702304840087891e+00
9.712711334228515625e+00,5.423540472984313965e-01,-5.853441238403320312e+00
9.713771820068359375e+00,3.635659813880920410e-01,-5.790896415710449219e+00
9.712669372558593750e+00,-2.120263874530792236e-02,-5.511053562164306641e+00
9.712649345397949219e+00,-2.845469117164611816e-01,-5.344802856445312500e+00
9.713164329528808594e+00,-4.315497279167175293e-01,-5.337425231933593750e+00
9.713017463684082031e+00,-6.229196786880493164e-01,-5.249575614929199219e+00
9.712936401367187500e+00,-7.295914888381958008e-01,-5.217211723327636719e+00
9.712604522705078125e+00,-8.846603035926818848e-01,-5.199744224548339844e+00
9.712594985961914062e+00,-1.011144280433654785e+00,-5.185069561004638672e+00
9.712584495544433594e+00,-1.146801590919494629e+00,-5.152892589569091797e+00
9.712553024291992188e+00,-1.230741500854492188e+00,-5.151567459106445312e+00
9.712446212768554688e+00,-1.370439887046813965e+00,-5.143844604492187500e+00
9.712559700012207031e+00,-1.473917365074157715e+00,-5.157786846160888672e+00
9.712329864501953125e+00,-1.522610545158386230e+00,-5.145693302154541016e+00
9.712221145629882812e+00,-1.664311289787292480e+00,-5.133308410644531250e+00
9.712534904479980469e+00,-1.806450963020324707e+00,-5.127849102020263672e+00
9.712526321411132812e+00,-1.915002465248107910e+00,-5.115477561950683594e+00
9.712518692016601562e+00,-2.022195339202880859e+00,-5.102342605590820312e+00
9.712506294250488281e+00,-2.192180395126342773e+00,-5.154628276824951172e+00
9.712491035461425781e+00,-2.396470308303833008e+00,-5.130463600158691406e+00
9.712475776672363281e+00,-2.593484640121459961e+00,-5.109483242034912109e+00
9.712469100952148438e+00,-2.678227424621582031e+00,-5.126665115356445312e+00
9.712462425231933594e+00,-2.767475128173828125e+00,-5.131745338439941406e+00
9.712455749511718750e+00,-2.855593681335449219e+00,-5.137715339660644531e+00
9.712448120117187500e+00,-2.954801321029663086e+00,-5.112789154052734375e+00
9.712442398071289062e+00,-3.032678127288818359e+00,-5.141642570495605469e+00
9.712435722351074219e+00,-3.130833864212036133e+00,-5.113207340240478516e+00
9.712429046630859375e+00,-3.219551801681518555e+00,-5.107951641082763672e+00
9.712422370910644531e+00,-3.305267333984375000e+00,-5.109223842620849609e+00
9.712414741516113281e+00,-3.398524045944213867e+00,-5.084271907806396484e+00
9.712409019470214844e+00,-3.485557556152343750e+00,-5.075667381286621094e+00
9.712402343750000000e+00,-3.569315195083618164e+00,-5.075541019439697266e+00
9.712395668029785156e+00,-3.662172794342041016e+00,-5.039826393127441406e+00
9.712389945983886719e+00,-3.739886283874511719e+00,-5.056749343872070312e+00
9.712383270263671875e+00,-3.829433917999267578e+00,-5.025239467620849609e+00
9.712369918823242188e+00,-3.995245456695556641e+00,-5.004778385162353516e+00
9.712364196777343750e+00,-4.071735382080078125e+00,-5.020399570465087891e+00
9.712358474731445312e+00,-4.149885654449462891e+00,-5.027440547943115234e+00
9.712351799011230469e+00,-4.236011505126953125e+00,-4.989381790161132812e+00
9.712340354919433594e+00,-4.395798206329345703e+00,-4.967953205108642578e+00
9.712334632873535156e+00,-4.473481655120849609e+00,-4.966592788696289062e+00
9.712327957153320312e+00,-4.553323268890380859e+00,-4.946349620819091797e+00
9.712322235107421875e+00,-4.628604412078857422e+00,-4.958323001861572266e+00
9.712316513061523438e+00,-4.704885959625244141e+00,-4.961537837982177734e+00
9.712310791015625000e+00,-4.787722587585449219e+00,-4.893009662628173828e+00
9.712305068969726562e+00,-4.858621120452880859e+00,-4.949271678924560547e+00
9.712299346923828125e+00,-4.935323238372802734e+00,-4.938685894012451172e+00
9.712287902832031250e+00,-5.087862491607666016e+00,-4.910976886749267578e+00
9.712282180786132812e+00,-5.163855552673339844e+00,-4.885110855102539062e+00
9.712276458740234375e+00,-5.238645553588867188e+00,-4.886483192443847656e+00
9.712270736694335938e+00,-5.313331604003906250e+00,-4.904643058776855469e+00
9.712265968322753906e+00,-5.388223648071289062e+00,-4.885352134704589844e+00
9.712260246276855469e+00,-5.462174892425537109e+00,-4.840469360351562500e+00
9.712254524230957031e+00,-5.537199497222900391e+00,-4.865087985992431641e+00
9.712243080139160156e+00,-5.683663845062255859e+00,-4.813663005828857422e+00
9.712238311767578125e+00,-5.755070686340332031e+00,-4.773118972778320312e+00
9.712232589721679688e+00,-5.832551956176757812e+00,-4.818928241729736328e+00
9.712226867675781250e+00,-5.905756950378417969e+00,-4.804917812347412109e+00
9.712221145629882812e+00,-5.977922916412353516e+00,-4.782752037048339844e+00
9.712215423583984375e+00,-6.056274414062500000e+00,-4.816041469573974609e+00
9.712210655212402344e+00,-6.122780323028564453e+00,-4.750560283660888672e+00
9.712199211120605469e+00,-6.272154808044433594e+00,-4.751578330993652344e+00
9.712193489074707031e+00,-6.349873542785644531e+00,-4.767463207244873047e+00
9.712187767028808594e+00,-6.425328254699707031e+00,-4.766894817352294922e+00
9.712177276611328125e+00,-6.567490577697753906e+00,-4.718659877777099609e+00
9.712171554565429688e+00,-6.636589050292968750e+00,-4.687169551849365234e+00
9.712160110473632812e+00,-6.796407222747802734e+00,-4.716939449310302734e+00
9.712153434753417969e+00,-6.876042842864990234e+00,-4.725853443145751953e+00
9.712147712707519531e+00,-6.954649925231933594e+00,-4.728299140930175781e+00
9.712141990661621094e+00,-7.029448986053466797e+00,-4.715342521667480469e+00
9.712129592895507812e+00,-7.191802501678466797e+00,-4.728137016296386719e+00
9.712124824523925781e+00,-7.256712436676025391e+00,-4.681089401245117188e+00
9.712118148803710938e+00,-7.348846912384033203e+00,-4.715998172760009766e+00
9.712112426757812500e+00,-7.424386978149414062e+00,-4.699362754821777344e+00
9.712100028991699219e+00,-7.591081619262695312e+00,-4.704928874969482422e+00
9.712094306945800781e+00,-7.665458679199218750e+00,-4.681845664978027344e+00
9.712086677551269531e+00,-7.773197650909423828e+00,-4.739627361297607422e+00
9.712080955505371094e+00,-7.840275287628173828e+00,-4.695797443389892578e+00
9.712074279785156250e+00,-7.931155204772949219e+00,-4.706953525543212891e+00
9.712068557739257812e+00,-8.012312889099121094e+00,-4.693927288055419922e+00
9.712060928344726562e+00,-8.112451553344726562e+00,-4.720052242279052734e+00
9.712047576904296875e+00,-8.286392211914062500e+00,-4.708614826202392578e+00
9.712039947509765625e+00,-8.386714935302734375e+00,-4.726074218750000000e+00
9.712032318115234375e+00,-8.488343238830566406e+00,-4.742748737335205078e+00
9.712025642395019531e+00,-8.574121475219726562e+00,-4.727258682250976562e+00
9.712018013000488281e+00,-8.677920341491699219e+00,-4.742345809936523438e+00
9.712010383605957031e+00,-8.785076141357421875e+00,-4.760060787200927734e+00
9.712003707885742188e+00,-8.869736671447753906e+00,-4.736744403839111328e+00
9.711994171142578125e+00,-8.991726875305175781e+00,-4.773154258728027344e+00
9.711987495422363281e+00,-9.087612152099609375e+00,-4.763784408569335938e+00
9.711979866027832031e+00,-9.181008338928222656e+00,-4.748608589172363281e+00
9.711969375610351562e+00,-9.321523666381835938e+00,-4.802488327026367188e+00
9.711964607238769531e+00,-9.395022392272949219e+00,-4.753007411956787109e+00
9.711955070495605469e+00,-9.512796401977539062e+00,-4.766542911529541016e+00
9.711945533752441406e+00,-9.637713432312011719e+00,-4.786656856536865234e+00
9.711937904357910156e+00,-9.749399185180664062e+00,-4.785171031951904297e+00
9.711929321289062500e+00,-9.862124443054199219e+00,-4.782385349273681641e+00
9.711920738220214844e+00,-9.970755577087402344e+00,-4.771688461303710938e+00
9.711911201477050781e+00,-1.009996414184570312e+01,-4.784437179565429688e+00
9.711902618408203125e+00,-1.021191883087158203e+01,-4.772592544555664062e+00
9.711891174316406250e+00,-1.037156009674072266e+01,-4.815123558044433594e+00
9.711881637573242188e+00,-1.049806880950927734e+01,-4.814072608947753906e+00
9.711869239807128906e+00,-1.065221691131591797e+01,-4.841255664825439453e+00
9.711861610412597656e+00,-1.075556850433349609e+01,-4.807837963104248047e+00
9.711851119995117188e+00,-1.089915275573730469e+01,-4.816132545471191406e+00
9.711840629577636719e+00,-1.103224372863769531e+01,-4.809679985046386719e+00
9.711828231811523438e+00,-1.120381736755371094e+01,-4.839588165283203125e+00
9.711818695068359375e+00,-1.132890129089355469e+01,-4.818065643310546875e+00
9.217838287353515625e+00,2.337760448455810547e+00,-6.528407096862792969e+00
9.217600822448730469e+00,2.004948854446411133e+00,-6.379838466644287109e+00
9.217417716979980469e+00,1.748677968978881836e+00,-6.299539566040039062e+00
9.217216491699218750e+00,1.466346144676208496e+00,-6.182631969451904297e+00
9.217049598693847656e+00,1.232577681541442871e+00,-6.109112739562988281e+00
9.216865539550781250e+00,9.745230078697204590e-01,-6.000200748443603516e+00
9.216692924499511719e+00,7.328119277954101562e-01,-5.900690555572509766e+00
9.216524124145507812e+00,4.960471093654632568e-01,-5.798100948333740234e+00
9.216355323791503906e+00,2.595888674259185791e-01,-5.686876296997070312e+00
9.216149330139160156e+00,-2.967575006186962128e-02,-5.500205039978027344e+00
9.215980529785156250e+00,-2.664177119731903076e-01,-5.367830276489257812e+00
9.215826034545898438e+00,-4.831220209598541260e-01,-5.251626491546630859e+00
9.215714454650878906e+00,-6.394821405410766602e-01,-5.207685947418212891e+00
9.215625762939453125e+00,-7.636008858680725098e-01,-5.203041553497314453e+00
9.215530395507812500e+00,-8.977976441383361816e-01,-5.180760383605957031e+00
9.215441703796386719e+00,-1.022119045257568359e+00,-5.168739318847656250e+00
9.215333938598632812e+00,-1.172629356384277344e+00,-5.113817214965820312e+00
9.215269088745117188e+00,-1.263011932373046875e+00,-5.145779132843017578e+00
9.215168952941894531e+00,-1.403627276420593262e+00,-5.097072124481201172e+00
9.215106010437011719e+00,-1.492331385612487793e+00,-5.127462863922119141e+00
9.215036392211914062e+00,-1.589531540870666504e+00,-5.142627239227294922e+00
9.214940071105957031e+00,-1.724355340003967285e+00,-5.091121673583984375e+00
9.214868545532226562e+00,-1.824522018432617188e+00,-5.095446109771728516e+00
9.214803695678710938e+00,-1.915456533432006836e+00,-5.114293575286865234e+00
9.214729309082031250e+00,-2.020746946334838867e+00,-5.104701995849609375e+00
9.214668273925781250e+00,-2.105689525604248047e+00,-5.131437778472900391e+00
9.214585304260253906e+00,-2.221720457077026367e+00,-5.095184326171875000e+00
9.214530944824218750e+00,-2.298984527587890625e+00,-5.134107112884521484e+00
9.214468002319335938e+00,-2.386249542236328125e+00,-5.151812076568603516e+00
9.214391708374023438e+00,-2.493286132812500000e+00,-5.124769687652587891e+00
9.214331626892089844e+00,-2.577118158340454102e+00,-5.146254062652587891e+00
9.214268684387207031e+00,-2.666514635086059570e+00,-5.153758525848388672e+00
9.214201927185058594e+00,-2.760125875473022461e+00,-5.149171352386474609e+00
9.214126586914062500e+00,-2.864635944366455078e+00,-5.114402294158935547e+00
9.214070320129394531e+00,-2.944080114364624023e+00,-5.140347003936767578e+00
9.214010238647460938e+00,-3.028658151626586914e+00,-5.152041435241699219e+00
9.213891029357910156e+00,-3.195742607116699219e+00,-5.177400588989257812e+00
9.213754653930664062e+00,-3.387121915817260742e+00,-5.120118141174316406e+00
9.213696479797363281e+00,-3.468234539031982422e+00,-5.132927894592285156e+00
9.213641166687011719e+00,-3.545571088790893555e+00,-5.157965660095214844e+00
9.213573455810546875e+00,-3.640294075012207031e+00,-5.119437217712402344e+00
9.213461875915527344e+00,-3.796636343002319336e+00,-5.157784461975097656e+00
9.213391304016113281e+00,-3.896533250808715820e+00,-5.083610057830810547e+00
9.213332176208496094e+00,-3.978959560394287109e+00,-5.077954769134521484e+00
9.213278770446777344e+00,-4.053225040435791016e+00,-5.108896732330322266e+00
9.213220596313476562e+00,-4.134938240051269531e+00,-5.103447437286376953e+00
9.213162422180175781e+00,-4.217463970184326172e+00,-5.090614795684814453e+00
9.213043212890625000e+00,-4.384490966796875000e+00,-5.039252281188964844e+00
9.212990760803222656e+00,-4.456922531127929688e+00,-5.080863475799560547e+00
9.212935447692871094e+00,-4.535505771636962891e+00,-5.081282615661621094e+00
9.212871551513671875e+00,-4.624752998352050781e+00,-4.989298820495605469e+00
9.212819099426269531e+00,-4.697461605072021484e+00,-5.030048370361328125e+00
9.212763786315917969e+00,-4.775209426879882812e+00,-5.025417327880859375e+00
9.212708473205566406e+00,-4.852921962738037109e+00,-5.017583370208740234e+00
9.212654113769531250e+00,-4.928900718688964844e+00,-5.030090808868408203e+00
9.212544441223144531e+00,-5.083308696746826172e+00,-5.011596202850341797e+00
9.212488174438476562e+00,-5.161667346954345703e+00,-4.949556350708007812e+00
9.212434768676757812e+00,-5.236583232879638672e+00,-4.987127780914306641e+00
9.212380409240722656e+00,-5.312501430511474609e+00,-5.007303237915039062e+00
9.212327003479003906e+00,-5.388589382171630859e+00,-4.976045131683349609e+00
9.212272644042968750e+00,-5.464273452758789062e+00,-4.964097976684570312e+00
9.212219238281250000e+00,-5.538598060607910156e+00,-4.916620731353759766e+00
9.212110519409179688e+00,-5.690980911254882812e+00,-4.948497295379638672e+00
9.212057113647460938e+00,-5.766507148742675781e+00,-4.943838596343994141e+00
9.212004661560058594e+00,-5.839568138122558594e+00,-4.908438205718994141e+00
9.211896896362304688e+00,-5.991512298583984375e+00,-4.913387298583984375e+00
9.211840629577636719e+00,-6.069927692413330078e+00,-4.933357238769531250e+00
9.211789131164550781e+00,-6.141277313232421875e+00,-4.893683433532714844e+00
9.211684226989746094e+00,-6.289011955261230469e+00,-4.860997200012207031e+00
9.211628913879394531e+00,-6.366320133209228516e+00,-4.866204738616943359e+00
9.211576461791992188e+00,-6.440333366394042969e+00,-4.850740909576416016e+00
9.211463928222656250e+00,-6.597315311431884766e+00,-4.863711357116699219e+00
9.211410522460937500e+00,-6.672063350677490234e+00,-4.849383354187011719e+00
9.211358070373535156e+00,-6.746262073516845703e+00,-4.832473754882812500e+00
9.211300849914550781e+00,-6.826376438140869141e+00,-4.839573383331298828e+00
9.211191177368164062e+00,-6.979897499084472656e+00,-4.821711063385009766e+00
9.211129188537597656e+00,-7.066432476043701172e+00,-4.845472812652587891e+00
9.211072921752929688e+00,-7.145312309265136719e+00,-4.839619159698486328e+00
9.211021423339843750e+00,-7.217808246612548828e+00,-4.811939239501953125e+00
9.210904121398925781e+00,-7.383003711700439453e+00,-4.817025661468505859e+00
9.210837364196777344e+00,-7.475681304931640625e+00,-4.844861984252929688e+00
9.210786819458007812e+00,-7.547389984130859375e+00,-4.811602115631103516e+00
9.210722923278808594e+00,-7.636528015136718750e+00,-4.824419021606445312e+00
9.210606575012207031e+00,-7.799806594848632812e+00,-4.804911136627197266e+00
9.210546493530273438e+00,-7.883410453796386719e+00,-4.797723770141601562e+00
9.210466384887695312e+00,-7.995893001556396484e+00,-4.854595184326171875e+00
9.210408210754394531e+00,-8.077595710754394531e+00,-4.837949752807617188e+00
9.210344314575195312e+00,-8.166853904724121094e+00,-4.836304187774658203e+00
9.210288047790527344e+00,-8.246658325195312500e+00,-4.813093185424804688e+00
9.210206985473632812e+00,-8.359602928161621094e+00,-4.855364322662353516e+00
9.210141181945800781e+00,-8.451748847961425781e+00,-4.852544307708740234e+00
9.210084915161132812e+00,-8.531382560729980469e+00,-4.824089050292968750e+00
9.210017204284667969e+00,-8.626397132873535156e+00,-4.823098182678222656e+00
9.209943771362304688e+00,-8.729305267333984375e+00,-4.833852291107177734e+00
9.209856033325195312e+00,-8.851793289184570312e+00,-4.875408649444580078e+00
9.209796905517578125e+00,-8.935304641723632812e+00,-4.846947669982910156e+00
9.209728240966796875e+00,-9.030706405639648438e+00,-4.836994171142578125e+00
9.209647178649902344e+00,-9.144730567932128906e+00,-4.854643344879150391e+00
9.209566116333007812e+00,-9.258173942565917969e+00,-4.867949962615966797e+00
9.209496498107910156e+00,-9.355181694030761719e+00,-4.853326320648193359e+00
9.209399223327636719e+00,-9.492432594299316406e+00,-4.895718097686767578e+00
9.209333419799804688e+00,-9.584490776062011719e+00,-4.868914127349853516e+00
9.209259033203125000e+00,-9.688829421997070312e+00,-4.857836723327636719e+00
9.209153175354003906e+00,-9.837632179260253906e+00,-4.904693603515625000e+00
9.209076881408691406e+00,-9.944315910339355469e+00,-4.890908718109130859e+00
9.208992958068847656e+00,-1.006108379364013672e+01,-4.887916088104248047e+00
9.208900451660156250e+00,-1.019188594818115234e+01,-4.899740695953369141e+00
9.208798408508300781e+00,-1.033412456512451172e+01,-4.921976089477539062e+00
9.208726882934570312e+00,-1.043408203125000000e+01,-4.889764308929443359e+00
9.208640098571777344e+00,-1.055687332153320312e+01,-4.882552623748779297e+00
9.208521842956542969e+00,-1.072176170349121094e+01,-4.920204162597656250e+00
9.208447456359863281e+00,-1.082642078399658203e+01,-4.886289596557617188e+00
9.208353996276855469e+00,-1.095770931243896484e+01,-4.879416465759277344e+00
9.208266258239746094e+00,-1.108067321777343750e+01,-4.860773086547851562e+00
9.208128929138183594e+00,-1.127345561981201172e+01,-4.911171913146972656e+00
9.208047866821289062e+00,-1.138681697845458984e+01,-4.876178741455078125e+00
8.826586723327636719e+00,2.225905895233154297e+00,-6.416182041168212891e+00
8.826207160949707031e+00,1.912667393684387207e+00,-6.284865856170654297e+00
8.825902938842773438e+00,1.661260485649108887e+00,-6.207297325134277344e+00
8.825575828552246094e+00,1.390427708625793457e+00,-6.100461006164550781e+00
8.825229644775390625e+00,1.104519128799438477e+00,-5.967301845550537109e+00
8.824946403503417969e+00,8.705148696899414062e-01,-5.882041931152343750e+00
8.824666023254394531e+00,6.388837099075317383e-01,-5.791243076324462891e+00
8.824380874633789062e+00,4.036158025264739990e-01,-5.687657356262207031e+00
8.824145317077636719e+00,2.082791179418563843e-01,-5.623803615570068359e+00
8.823805809020996094e+00,-7.215433567762374878e-02,-5.446570396423339844e+00
8.823533058166503906e+00,-2.976375818252563477e-01,-5.327269077301025391e+00
8.823277473449707031e+00,-5.089325904846191406e-01,-5.217138290405273438e+00
8.823076248168945312e+00,-6.753028035163879395e-01,-5.158767223358154297e+00
8.822904586791992188e+00,-8.167870044708251953e-01,-5.128746986389160156e+00
8.822756767272949219e+00,-9.389830827713012695e-01,-5.121582984924316406e+00
8.822576522827148438e+00,-1.087950706481933594e+00,-5.071942806243896484e+00
8.822461128234863281e+00,-1.183086395263671875e+00,-5.097556114196777344e+00
8.822308540344238281e+00,-1.309198737144470215e+00,-5.073955535888671875e+00
8.822158813476562500e+00,-1.433132171630859375e+00,-5.049709320068359375e+00
8.822055816650390625e+00,-1.518526554107666016e+00,-5.084169387817382812e+00
8.821921348571777344e+00,-1.629202246665954590e+00,-5.075526237487792969e+00
8.821790695190429688e+00,-1.737031221389770508e+00,-5.068628311157226562e+00
8.821680068969726562e+00,-1.828901767730712891e+00,-5.087015628814697266e+00
8.821548461914062500e+00,-1.937176823616027832e+00,-5.073941707611083984e+00
8.821453094482421875e+00,-2.016196966171264648e+00,-5.112561225891113281e+00
8.821314811706542969e+00,-2.130945205688476562e+00,-5.081749439239501953e+00
8.821207046508789062e+00,-2.219378232955932617e+00,-5.099122524261474609e+00
8.821119308471679688e+00,-2.292541980743408203e+00,-5.146626472473144531e+00
8.821000099182128906e+00,-2.390877008438110352e+00,-5.141166210174560547e+00
8.820889472961425781e+00,-2.482118844985961914e+00,-5.148513317108154297e+00
8.820793151855468750e+00,-2.561503171920776367e+00,-5.180911540985107422e+00
8.820676803588867188e+00,-2.657779932022094727e+00,-5.173428535461425781e+00
8.820553779602050781e+00,-2.759934663772583008e+00,-5.148728847503662109e+00
8.891862869262695312e+00,-2.851136922836303711e+00,-5.192444801330566406e+00
8.894034385681152344e+00,-2.943986415863037109e+00,-5.191556453704833984e+00
8.820245742797851562e+00,-3.014030694961547852e+00,-5.190790653228759766e+00
8.896368026733398438e+00,-3.043782234191894531e+00,-5.203766345977783203e+00
8.898176193237304688e+00,-3.121063947677612305e+00,-5.164974212646484375e+00
8.819943428039550781e+00,-3.264170885086059570e+00,-5.233436107635498047e+00
8.819828033447265625e+00,-3.359004020690917969e+00,-5.208857059478759766e+00
8.819728851318359375e+00,-3.441063642501831055e+00,-5.222513198852539062e+00
8.819621086120605469e+00,-3.530489683151245117e+00,-5.209446907043457031e+00
8.819515228271484375e+00,-3.618024826049804688e+00,-5.199827671051025391e+00
8.819427490234375000e+00,-3.690065860748291016e+00,-5.246817588806152344e+00
8.819323539733886719e+00,-3.775959253311157227e+00,-5.240330219268798828e+00
8.819222450256347656e+00,-3.859823703765869141e+00,-5.239630222320556641e+00
8.819128036499023438e+00,-3.937852621078491211e+00,-5.263198375701904297e+00
8.819013595581054688e+00,-4.032771587371826172e+00,-5.205921173095703125e+00
8.818814277648925781e+00,-4.197480678558349609e+00,-5.198784828186035156e+00
8.818717002868652344e+00,-4.277916431427001953e+00,-5.202461242675781250e+00
8.818613052368164062e+00,-4.363713264465332031e+00,-5.170174598693847656e+00
8.818520545959472656e+00,-4.439575195312500000e+00,-5.199392318725585938e+00
8.818419456481933594e+00,-4.523813724517822266e+00,-5.167942523956298828e+00
8.818224906921386719e+00,-4.684147834777832031e+00,-5.152680397033691406e+00
8.818135261535644531e+00,-4.758516311645507812e+00,-5.200836658477783203e+00
8.818033218383789062e+00,-4.842819690704345703e+00,-5.138335227966308594e+00
8.817844390869140625e+00,-4.998454093933105469e+00,-5.154462337493896484e+00
8.817749977111816406e+00,-5.076566219329833984e+00,-5.158621311187744141e+00
8.817653656005859375e+00,-5.156107902526855469e+00,-5.117199420928955078e+00
8.817561149597167969e+00,-5.233131408691406250e+00,-5.153012275695800781e+00
8.817465782165527344e+00,-5.311458587646484375e+00,-5.115509033203125000e+00
8.817372322082519531e+00,-5.388804435729980469e+00,-5.071321487426757812e+00
8.817277908325195312e+00,-5.466657638549804688e+00,-5.112728118896484375e+00
8.817185401916503906e+00,-5.543065071105957031e+00,-5.073130607604980469e+00
8.817090988159179688e+00,-5.621445178985595703e+00,-5.100336074829101562e+00
8.816999435424804688e+00,-5.696900367736816406e+00,-5.061455249786376953e+00
8.816905975341796875e+00,-5.774353504180908203e+00,-5.064493656158447266e+00
8.816813468933105469e+00,-5.850608348846435547e+00,-5.050110340118408203e+00
8.816721916198730469e+00,-5.926282882690429688e+00,-5.031676769256591797e+00
8.816630363464355469e+00,-6.001861572265625000e+00,-5.015010833740234375e+00
8.816539764404296875e+00,-6.077029228210449219e+00,-4.996688842773437500e+00
8.816443443298339844e+00,-6.156478881835937500e+00,-5.012943267822265625e+00
8.816353797912597656e+00,-6.230569839477539062e+00,-4.987168788909912109e+00
8.816162109375000000e+00,-6.388791084289550781e+00,-5.001748085021972656e+00
8.816065788269042969e+00,-6.468593120574951172e+00,-5.008687019348144531e+00
8.815973281860351562e+00,-6.545366287231445312e+00,-4.997288703918457031e+00
8.815878868103027344e+00,-6.622794151306152344e+00,-4.988630294799804688e+00
8.815688133239746094e+00,-6.781000614166259766e+00,-4.983240127563476562e+00
8.815595626831054688e+00,-6.857059478759765625e+00,-4.965838432312011719e+00
8.815501213073730469e+00,-6.935253620147705078e+00,-4.956552505493164062e+00
8.815413475036621094e+00,-7.007462978363037109e+00,-4.924292087554931641e+00
8.815208435058593750e+00,-7.177377223968505859e+00,-4.948066711425781250e+00
8.815109252929687500e+00,-7.259394645690917969e+00,-4.946147918701171875e+00
8.814990997314453125e+00,-7.356414794921875000e+00,-4.988405227661132812e+00
8.814883232116699219e+00,-7.445560932159423828e+00,-5.002105236053466797e+00
8.814702987670898438e+00,-7.594628810882568359e+00,-4.941033840179443359e+00
8.814592361450195312e+00,-7.685890197753906250e+00,-4.954631328582763672e+00
8.814481735229492188e+00,-7.777295589447021484e+00,-4.965549945831298828e+00
8.814374923706054688e+00,-7.866072177886962891e+00,-4.967213153839111328e+00
8.814289093017578125e+00,-7.936839580535888672e+00,-4.924284934997558594e+00
8.814167022705078125e+00,-8.037893295288085938e+00,-4.950945854187011719e+00
8.814038276672363281e+00,-8.143781661987304688e+00,-4.984351158142089844e+00
8.813958168029785156e+00,-8.210270881652832031e+00,-4.929546356201171875e+00
8.813846588134765625e+00,-8.302330017089843750e+00,-4.928692340850830078e+00
8.813609123229980469e+00,-8.498745918273925781e+00,-4.944391727447509766e+00
8.813485145568847656e+00,-8.601572036743164062e+00,-4.956847667694091797e+00
8.813362121582031250e+00,-8.702754974365234375e+00,-4.963249206542968750e+00
8.813234329223632812e+00,-8.808773994445800781e+00,-4.975498676300048828e+00
8.813116073608398438e+00,-8.906061172485351562e+00,-4.969604015350341797e+00
8.813001632690429688e+00,-9.000996589660644531e+00,-4.957658767700195312e+00
8.812868118286132812e+00,-9.111573219299316406e+00,-4.969386100769042969e+00
8.812729835510253906e+00,-9.225235939025878906e+00,-4.982861518859863281e+00
8.812612533569335938e+00,-9.322539329528808594e+00,-4.967823505401611328e+00
8.812482833862304688e+00,-9.429878234863281250e+00,-4.966056823730468750e+00
8.812348365783691406e+00,-9.540842056274414062e+00,-4.967045783996582031e+00
8.812258720397949219e+00,-9.614974975585937500e+00,-4.912858486175537109e+00
8.812077522277832031e+00,-9.764197349548339844e+00,-4.962907314300537109e+00
8.811937332153320312e+00,-9.880659103393554688e+00,-4.963358879089355469e+00
